[Tag 0 SN Range]Time from start of file (s),[Tag 0 SN Range]Time from start of region (s),[Tag 0 SN Range]Time (GPS s),[Tag 0 SN Range]Seconds from midnight Sunday (),[Tag 0 SN Range]Hunter heading (deg),[Tag 0 SN Range]Number of targets (),[Tag 0 SN Range]Target 1 range forward (m),[Tag 0 SN Range]Target 1 range lateral (m),[Tag 0 SN Range]Target 1 range horizontal (m),[Tag 0 SN Range]Target 1 angle to target (deg),[Tag 0 SN Range]Target 1 range velocity forward (m/s),[Tag 0 SN Range]Target 1 range velocity lateral (m/s),[Tag 0 SN Range]Target 1 time to collision forward (),[Tag 0 SN Range]Target 1 time to collision lateral (),[Tag 0 SN Range]Target 1 time gap forward (),[Tag 1 SN Target1 ]Time from start of file (s),[Tag 1 SN Target1 ]Time from start of region (s),[Tag 1 SN Target1 ]Time (),[Tag 1 SN Target1 ]Seconds from midnight Sunday (),[Tag 1 SN Target1 ]Time from initialisation (s),[Tag 1 SN Target1 ]Latitude (deg),[Tag 1 SN Target1 ]Longitude (deg),[Tag 1 SN Target1 ]Altitude (m),[Tag 1 SN Target1 ]Distance horizontal (m),[Tag 1 SN Target1 ]Velocity forward (m/s),[Tag 1 SN Target1 ]Velocity lateral (m/s),[Tag 1 SN Target1 ]Velocity down (m/s),[Tag 1 SN Target1 ]Speed horizontal (m/s),[Tag 1 SN Target1 ]Number of GPS satellites used (),[Tag 1 SN Target1 ]GPS position mode (),[Tag 1 SN Target1 ]GPS velocity mode (),[Tag 1 SN Target1 ]GPS dual antenna attitude mode (),[Tag 1 SN Target1 ]Heading (deg),[Tag 1 SN Target1 ]Pitch (deg),[Tag 1 SN Target1 ]Roll (deg),[Tag 1 SN Target1 ]Slip angle (deg),[Tag 1 SN Target1 ]Angular rate forward (deg/s),[Tag 1 SN Target1 ]Angular rate lateral (deg/s),[Tag 1 SN Target1 ]Angular rate down (deg/s),[Tag 1 SN Target1 ]Angular rate Xv (deg/s),[Tag 1 SN Target1 ]Angular rate Yv (deg/s),[Tag 1 SN Target1 ]Angular rate Zv (deg/s),[Tag 1 SN Target1 ]Acceleration forward (m/s²),[Tag 1 SN Target1 ]Acceleration lateral (m/s²),[Tag 1 SN Target1 ]Acceleration down (m/s²),[Tag 1 SN Target1 ]Acceleration Xv (m/s²),[Tag 1 SN Target1 ]Acceleration Yv (m/s²),[Tag 1 SN Target1 ]Acceleration Zv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Time from start of file (s),[Tag 2 SN40075 Hunter Real-Time]Time from start of region (s),[Tag 2 SN40075 Hunter Real-Time]Time (),[Tag 2 SN40075 Hunter Real-Time]Seconds from midnight Sunday (),[Tag 2 SN40075 Hunter Real-Time]Time from initialisation (s),[Tag 2 SN40075 Hunter Real-Time]Latitude (deg),[Tag 2 SN40075 Hunter Real-Time]Longitude (deg),[Tag 2 SN40075 Hunter Real-Time]Altitude (m),[Tag 2 SN40075 Hunter Real-Time]Distance horizontal (m),[Tag 2 SN40075 Hunter Real-Time]Velocity forward (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity lateral (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity down (m/s),[Tag 2 SN40075 Hunter Real-Time]Speed horizontal (m/s),[Tag 2 SN40075 Hunter Real-Time]Number of GPS satellites used (),[Tag 2 SN40075 Hunter Real-Time]GPS position mode (),[Tag 2 SN40075 Hunter Real-Time]GPS velocity mode (),[Tag 2 SN40075 Hunter Real-Time]GPS dual antenna attitude mode (),[Tag 2 SN40075 Hunter Real-Time]Heading (deg),[Tag 2 SN40075 Hunter Real-Time]Pitch (deg),[Tag 2 SN40075 Hunter Real-Time]Roll (deg),[Tag 2 SN40075 Hunter Real-Time]Slip angle (deg),[Tag 2 SN40075 Hunter Real-Time]Angular rate forward (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate lateral (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate down (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Xv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Yv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Zv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Acceleration forward (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration lateral (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration down (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Xv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Yv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Zv (m/s²)
8.38,7.39,1260315498,517098.38,67.31,1,13.395,3.339,13.80488848,13.99698531,-1.26,0.03,10.63095238,,10.716,17.38,17.31,1.26E+18,517098.38,17.3,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.38,7.39,1.26E+18,517098.38,7.37,38.01653252,-122.0126715,24.76226997,32.14638067,1.234576513,0.048994419,-0.0651,1.235548307,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.30649811,1.568013598,0.401528823,2.272602057,-0.183916723,0.976828598,-0.227709158,-0.177616916,0.975174167,-0.239496358,-0.574741517,-0.053632421,-9.743837039,-0.3079,-0.122,-9.7553
8.39,7.4,1260315498,517098.39,67.31,1,13.383,3.338,13.79300305,14.00501138,-1.25,0.01,10.7064,,10.79274194,17.39,17.32,1.26E+18,517098.39,17.31,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.39,7.4,1.26E+18,517098.39,7.38,38.01653256,-122.0126714,24.76291847,32.15870938,1.229292288,0.047163565,-0.0648,1.230196704,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.30403439,1.57775388,0.398377555,2.197157278,-0.313203131,0.971754914,-0.237963378,-0.30653242,0.970017547,-0.253247345,-0.531482127,-0.182528918,-9.765574174,-0.2624,-0.2505,-9.775
8.4,7.41,1260315498,517098.4,67.31,1,13.37,3.338,13.78038983,14.01809211,-1.25,0,10.696,,10.8699187,17.4,17.33,1.26E+18,517098.4,17.32,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.41,1.26E+18,517098.4,7.39,38.01653259,-122.0126712,24.7633667,32.17098438,1.224073673,0.042330772,-0.0587,1.224805393,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.30128419,1.586290952,0.396314907,1.980606643,-0.228714317,0.84174096,-0.33175625,-0.219442836,0.83938317,-0.343774677,-0.509005182,-0.517595558,-9.201136206,-0.2541,-0.5813,-9.2079
8.41,7.42,1260315498,517098.41,67.3,1,13.358,3.338,13.76874751,14.0301879,-1.24,0.01,10.77258065,,10.8601626,17.41,17.34,1.26E+18,517098.41,17.33,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.41,7.42,1.26E+18,517098.41,7.4,38.01653263,-122.0126711,24.76395035,32.18321075,1.219643124,0.046487632,-0.0585,1.220528758,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.29904966,1.594770727,0.392017723,2.182815866,-0.427909911,0.84841906,-0.217288479,-0.421696937,0.846831621,-0.234912696,-0.444320167,0.415049879,-9.775209981,-0.1721,0.3481,-9.7864
8.42,7.43,1260315498,517098.42,67.3,1,13.346,3.337,13.7568632,14.03826373,-1.24,0.04,10.76290323,,10.93934426,17.42,17.35,1.26E+18,517098.42,17.34,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.42,7.43,1.26E+18,517098.42,7.41,38.01653267,-122.012671,24.76449585,32.19539251,1.215023564,0.042557229,-0.0537,1.215768638,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.29618487,1.602276474,0.389095639,2.006013133,-0.292121764,0.742232665,-0.279688842,-0.284187066,0.740261471,-0.292781433,-0.459230366,-0.40186708,-9.318246823,-0.1985,-0.4652,-9.3245
8.43,7.44,1260315498,517098.43,67.3,1,13.333,3.337,13.74425182,14.05140937,-1.23,0,10.8398374,,10.92868852,17.43,17.36,1.26E+18,517098.43,17.35,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.43,7.44,1.26E+18,517098.43,7.42,38.0165327,-122.0126708,24.76490974,32.20752904,1.210655534,0.046286372,-0.055,1.211540032,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.29486707,1.6100687,0.386402737,2.189493758,-0.293459865,0.770790172,-0.183157587,-0.288197771,0.769482319,-0.196524524,-0.431579606,0.355579545,-9.93722522,-0.1522,0.2885,-9.9476
8.44,7.45,1260315498,517098.44,67.3,1,13.321,3.338,13.73285422,14.06761235,-1.23,0.02,10.8300813,,10.91885246,17.44,17.37,1.26E+18,517098.44,17.36,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.44,7.45,1.26E+18,517098.44,7.43,38.01653274,-122.0126707,24.76542091,32.21962103,1.206073315,0.043550872,-0.051,1.206859362,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.29257524,1.617001489,0.381819075,2.068031398,-0.454978813,0.690253061,-0.218712326,-0.448625954,0.68869527,-0.236058612,-0.459263497,-0.284120509,-9.397484833,-0.1939,-0.3468,-9.4046
8.45,7.46,1260315498,517098.45,67.29,1,13.309,3.336,13.72072801,14.07169125,-1.22,0,10.90901639,,10.99917355,17.45,17.38,1.26E+18,517098.45,17.37,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.45,7.46,1.26E+18,517098.45,7.44,38.01653277,-122.0126706,24.76587296,32.23166543,1.201479752,0.038011132,-0.0452,1.202080879,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.28936667,1.622673772,0.378037553,1.812058222,-0.376293905,0.564221722,-0.313486321,-0.367265947,0.562071597,-0.327731859,-0.449986304,-0.559314454,-9.22074651,-0.1887,-0.6202,-9.2259
8.46,7.47,1260315498,517098.46,67.29,1,13.297,3.337,13.70933179,14.08793889,-1.22,0.01,10.89918033,,10.9892562,17.46,17.39,1.26E+18,517098.46,17.38,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.46,7.47,1.26E+18,517098.46,7.45,38.0165328,-122.0126705,24.76618576,32.24366627,1.197359678,0.04012344,-0.0443,1.198031757,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.28736132,1.628174166,0.375344652,1.919259455,-0.293784512,0.537438123,-0.252946146,-0.286478898,0.535715538,-0.264706501,-0.408027858,0.182426435,-9.719544417,-0.1317,0.1187,-9.7282
8.47,7.48,1260315498,517098.47,67.29,1,13.285,3.337,13.69769302,14.10015679,-1.22,0.04,10.88934426,,11.07083333,17.47,17.4,1.26E+18,517098.47,17.39,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.47,7.48,1.26E+18,517098.47,7.46,38.01653284,-122.0126703,24.76663399,32.25562707,1.193425892,0.041018658,-0.0444,1.1941306,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.28506949,1.633617265,0.37007344,1.968510312,-0.522622346,0.542378167,-0.216603374,-0.516234973,0.540872159,-0.234912696,-0.393250794,0.089371496,-9.803901252,-0.1136,0.026,-9.8115
8.48,7.49,1260315498,517098.48,67.29,1,13.273,3.336,13.68581108,14.10833531,-1.21,0.02,10.96942149,,11.06083333,17.48,17.41,1.26E+18,517098.48,17.4,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.48,7.49,1.26E+18,517098.48,7.47,38.01653288,-122.0126702,24.76699257,32.26754726,1.189444437,0.033250897,-0.0368,1.18990911,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.28134526,1.637398787,0.366120031,1.601285405,-0.394969563,0.373670802,-0.362342247,-0.384454681,0.371276651,-0.375860314,-0.392097979,-0.783196536,-9.040977116,-0.1336,-0.841,-9.0433
8.49,7.5,1260315498,517098.49,67.29,1,13.261,3.336,13.67417336,14.12059157,-1.21,0.01,10.95950413,,11.14369748,17.49,17.42,1.26E+18,517098.49,17.41,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.49,7.5,1.26E+18,517098.49,7.48,38.01653291,-122.0126701,24.76722145,32.2794311,1.186190727,0.041564891,-0.0353,1.186918734,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.28002746,1.640893829,0.361994735,2.006860101,-0.436612727,0.342097659,-0.174487554,-0.43143722,0.340909888,-0.189076072,-0.319757298,0.806560821,-9.656900733,-0.0431,0.7455,-9.667
8.5,7.51,1260315499,517098.5,67.28,1,13.249,3.337,13.66278046,14.13693536,-1.21,0.05,10.94958678,,11.13361345,17.5,17.43,1.26E+18,517098.5,17.42,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.5,7.51,1.26E+18,517098.5,7.49,38.01653295,-122.0126699,24.7676487,32.29128201,1.18257901,0.03858517,-0.0422,1.183208321,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.27762104,1.645878562,0.35609327,1.868782861,-0.587827279,0.48970317,-0.229982157,-0.580979204,0.488160041,-0.249809599,-0.358981422,-0.295765158,-10.49135857,-0.0575,-0.361,-10.4953
8.51,7.52,1260315499,517098.51,67.28,1,13.237,3.336,13.65089979,14.1451668,-1.2,0,11.03083333,,11.12352941,17.51,17.44,1.26E+18,517098.51,17.43,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.51,7.52,1.26E+18,517098.51,7.5,38.01653299,-122.0126698,24.76792717,32.30309646,1.179065862,0.036412402,-0.0284,1.179627979,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.27487084,1.647712027,0.352082565,1.768869894,-0.395722846,0.184484717,-0.266633661,-0.387892427,0.182773537,-0.279030446,-0.352839681,-0.224025952,-8.419471462,-0.1106,-0.2758,-8.4246
8.52,7.53,1260315499,517098.52,67.28,1,13.225,3.336,13.63926395,14.15748587,-1.2,0.01,11.02083333,,11.20762712,17.52,17.45,1.26E+18,517098.52,17.44,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.52,7.53,1.26E+18,517098.52,7.51,38.01653302,-122.0126697,24.76808929,32.31487308,1.175343087,0.031128749,-0.0282,1.175755234,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.27149039,1.64971738,0.346410283,1.517113673,-0.591465447,0.186295915,-0.375630824,-0.580406246,0.183919452,-0.393622005,-0.360669928,-0.556728994,-9.782216163,-0.0789,-0.6159,-9.785
8.53,7.54,1260315499,517098.53,67.27,1,13.213,3.336,13.62762874,14.16982597,-1.19,0.03,11.10336134,,11.19745763,17.53,17.46,1.26E+18,517098.53,17.45,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.53,7.54,1.26E+18,517098.53,7.52,38.01653305,-122.0126696,24.7684269,32.32661545,1.172195393,0.035077224,-0.0334,1.172720107,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.26845371,1.652639464,0.341196367,1.714029381,-0.518444777,0.291150298,-0.287679879,-0.509932438,0.289343687,-0.304240589,-0.317182223,0.383495381,-10.32074486,-0.0194,0.322,-10.3277
8.54,7.55,1260315499,517098.54,67.27,1,13.201,3.336,13.61599416,14.18218716,-1.2,0.06,11.00083333,,11.18728814,17.54,17.47,1.26E+18,517098.54,17.46,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.54,7.55,1.26E+18,517098.54,7.53,38.01653309,-122.0126694,24.76856804,32.33832696,1.169014135,0.03650825,-0.0142,1.169584071,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.2658754,1.651436253,0.335925155,1.788762822,-0.526418219,-0.12394715,-0.246358462,-0.519099762,-0.125477757,-0.260695797,-0.318321007,0.143256552,-7.883296348,-0.091,0.097,-7.8899
8.55,7.56,1260315499,517098.55,67.27,1,13.189,3.336,13.60436022,14.19456949,-1.19,0.03,11.08319328,,11.27264957,17.55,17.48,1.26E+18,517098.55,17.47,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.55,7.56,1.26E+18,517098.55,7.54,38.01653312,-122.0126693,24.76871109,32.35000331,1.16527404,0.028929439,-0.0269,1.16563309,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.26295332,1.652925943,0.328476704,1.42214991,-0.75726526,0.140501419,-0.399794372,-0.745418091,0.138082829,-0.422269895,-0.371425176,-0.776642297,-11.06502484,-0.0521,-0.8401,-11.0665
8.56,7.57,1260315499,517098.56,67.27,1,13.178,3.336,13.59369633,14.20593858,-1.18,0.02,11.16779661,,11.26324786,17.56,17.49,1.26E+18,517098.56,17.48,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.56,7.57,1.26E+18,517098.56,7.55,38.01653316,-122.0126692,24.76896477,32.36164489,1.162041997,0.040295016,-0.0246,1.162740422,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.26129174,1.653670788,0.323893042,1.985995058,-0.460062639,0.067967798,-0.151416833,-0.455501447,0.067036062,-0.165011845,-0.319679108,1.135061358,-9.572598053,-0.0433,1.0809,-9.5841
8.57,7.58,1260315499,517098.57,67.26,1,13.166,3.336,13.58206361,14.21836158,-1.19,0.06,11.06386555,,11.25299145,17.57,17.5,1.26E+18,517098.57,17.49,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.57,7.58,1.26E+18,517098.57,7.56,38.0165332,-122.0126691,24.76921463,32.37325035,1.157944616,0.030737532,-0.0269,1.158352507,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.25762481,1.654874,0.318449943,1.520554066,-0.542119589,0.121797137,-0.35280485,-0.531704834,0.119748179,-0.36898482,-0.406427037,-0.961526162,-10.03004535,-0.1166,-1.0173,-10.0321
8.58,7.59,1260315499,517098.58,67.26,1,13.154,3.336,13.57043153,14.23080588,-1.17,-0.01,11.24273504,,11.33965517,17.58,17.51,1.26E+18,517098.58,17.5,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.58,7.59,1.26E+18,517098.58,7.57,38.01653322,-122.012669,24.76931763,32.38481585,1.154210976,0.035274955,-0.0223,1.154749886,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.25613512,1.655160479,0.312319294,1.75052672,-0.625216251,0.015800995,-0.252973744,-0.617648503,0.014323945,-0.271009037,-0.364454638,0.429678414,-9.344368602,-0.0944,0.3787,-9.3532
8.59,7.6,1260315499,517098.59,67.26,1,13.142,3.336,13.55880009,14.24327154,-1.18,0.05,11.13728814,,11.32931034,17.59,17.52,1.26E+18,517098.59,17.51,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.59,7.6,1.26E+18,517098.59,7.58,38.01653326,-122.0126688,24.76951218,32.39634466,1.150310127,0.038666022,-0.0188,1.150959795,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.25424436,1.654415633,0.30830859,1.925190464,-0.399551373,-0.078613318,-0.179760221,-0.394194963,-0.079641134,-0.190794946,-0.395631071,0.333283245,-9.447759575,-0.1227,0.2824,-9.4569
8.6,7.61,1260315499,517098.6,67.26,1,13.131,3.335,13.54789231,14.25061827,-1.17,0.02,11.22307692,,11.41826087,17.6,17.53,1.26E+18,517098.6,17.52,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.6,7.61,1.26E+18,517098.6,7.59,38.0165333,-122.0126687,24.76975441,32.40782887,1.1456098,0.027456978,-0.0256,1.145938785,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.24994718,1.655103183,0.302980082,1.372952476,-0.531890495,0.067021725,-0.415326562,-0.51967272,0.064744231,-0.430864262,-0.462292547,-1.12364914,-10.48020844,-0.1594,-1.1791,-10.4831
8.61,7.62,1260315499,517098.61,67.25,1,13.12,3.335,13.53723107,14.26207893,-1.16,0,11.31034483,,11.40869565,17.61,17.54,1.26E+18,517098.61,17.53,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.61,7.62,1.26E+18,517098.61,7.6,38.01653333,-122.0126686,24.7697773,32.41927239,1.142197026,0.036135914,-0.0137,1.142768502,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.24868667,1.653155126,0.298912082,1.812073531,-0.422800521,-0.205000596,-0.230759653,-0.415967359,-0.206264806,-0.24178819,-0.334274241,0.854905746,-8.618501051,-0.0855,0.8099,-8.6289
8.62,7.63,1260315499,517098.62,67.25,1,13.108,3.336,13.52584785,14.2787073,-1.17,0.07,11.2034188,,11.39826087,17.62,17.55,1.26E+18,517098.62,17.54,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.62,7.63,1.26E+18,517098.62,7.61,38.01653336,-122.0126685,24.76993561,32.43068378,1.138843139,0.038995442,-0.0153,1.13951057,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.2468532,1.651436253,0.294271124,1.961114379,-0.462979009,-0.174942289,-0.173268657,-0.457793278,-0.175898043,-0.185638326,-0.335049712,0.28068161,-9.959070589,-0.0479,0.2295,-9.9659
8.63,7.64,1260315499,517098.63,67.25,1,13.096,3.335,13.51397207,14.28714677,-1.16,0.02,11.28965517,,11.4877193,17.63,17.56,1.26E+18,517098.63,17.55,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.63,7.64,1.26E+18,517098.63,7.62,38.0165334,-122.0126683,24.77012444,32.44205735,1.134712478,0.031584669,-0.0201,1.135151972,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.24341546,1.650691408,0.289400982,1.594413684,-0.481917899,-0.076743348,-0.333287695,-0.472117223,-0.078495218,-0.346639466,-0.41691967,-0.751377816,-10.27377996,-0.1208,-0.8033,-10.2776
8.64,7.65,1260315499,517098.64,67.25,1,13.085,3.335,13.50331256,14.29866505,-1.15,0,11.37826087,,11.47807018,17.64,17.57,1.26E+18,517098.64,17.56,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.64,7.65,1.26E+18,517098.64,7.63,38.01653343,-122.0126682,24.77022934,32.45339029,1.130870673,0.035857634,-0.0216,1.131439017,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.24198306,1.650175746,0.286879968,1.816125434,-0.265041848,-0.058315991,-0.246585324,-0.257831008,-0.059587611,-0.253820303,-0.37881723,0.418415964,-9.96145236,-0.0918,0.3685,-9.9702
8.65,7.66,1260315499,517098.65,67.24,1,13.073,3.336,13.49193185,14.31536609,-1.15,0.04,11.36782609,,11.56902655,17.65,17.58,1.26E+18,517098.65,17.57,38.01655239,-122.0125162,0.100000001,1.800654502,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.65,7.66,1.26E+18,517098.65,7.64,38.01653347,-122.0126681,24.77036476,32.46468487,1.127061424,0.032590737,-0.0133,1.127532532,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.23865991,1.647826619,0.284588137,1.656335169,-0.230611071,-0.238424288,-0.325288049,-0.221161709,-0.240069316,-0.330596648,-0.373791939,-0.33821614,-8.969851268,-0.1157,-0.3828,-8.9751
