,timestamp_sec,position_x,position_y,heading
3384,35.76984715461731,586624.941913,4208095.875936,0.208242
3385,35.78440189361572,586624.957417,4208095.8803900005,0.20824600000000001
3386,35.79521107673645,586624.972866,4208095.884654,0.20825
3387,35.80040717124939,586624.988261,4208095.888902999,0.208248
3388,35.8181049823761,586625.003612,4208095.8931410005,0.208247
3389,35.826306104660034,586625.0189039999,4208095.897532,0.208247
3390,35.83409595489502,586625.0341439999,4208095.901740001,0.208248
3391,35.843559980392456,586625.0493399999,4208095.905932,0.20825100000000002
3392,35.856586933135986,586625.0644779999,4208095.910274,0.20825700000000003
3393,35.86444592475891,586625.0795689999,4208095.914443,0.20826599999999998
3394,35.8726921081543,586625.0946109999,4208095.918597,0.208273
3395,35.88161516189575,586625.1096,4208095.922736,0.208274
3396,35.89355397224426,586625.124542,4208095.926867,0.208279
3397,35.9045569896698,586625.1394260001,4208095.9311379995,0.208288
3398,35.912440061569214,586625.154263,4208095.935234,0.20829499999999998
3399,35.92059397697449,586625.169048,4208095.939319001,0.20830300000000002
3400,35.9379940032959,586625.183785,4208095.943390001,0.208304
3401,35.94579100608826,586625.19848,4208095.947606,0.20830500000000002
3402,35.952412843704224,586625.2131149999,4208095.951649,0.208312
3403,35.96061897277832,586625.227696,4208095.955679,0.208321
3404,35.976914167404175,586625.242233,4208095.9598550005,0.20832699999999998
3405,35.985008001327515,586625.256714,4208095.963858999,0.208331
3406,35.99217104911804,586625.271137,4208095.967852999,0.208337
3407,36.001561880111694,586625.285508,4208095.9718309995,0.20834
3408,36.00999903678894,586625.29983,4208095.975796,0.20833600000000002
3409,36.02459716796875,586625.314108,4208095.979921,0.20833800000000002
3410,36.032607078552246,586625.328326,4208095.983873,0.208342
3411,36.040833950042725,586625.342501,4208095.987814,0.20834499999999997
3412,36.05812096595764,586625.35663,4208095.991742,0.20834699999999998
3413,36.067822217941284,586625.370701,4208095.995813,0.20835399999999998
3414,36.072537899017334,586625.384724,4208095.999715,0.208358
3415,36.0804009437561,586625.398694,4208096.0036,0.208355
3416,36.08922004699707,586625.4126340001,4208096.007473,0.20835399999999998
3417,36.10443115234375,586625.42651,4208096.0114980005,0.208364
3418,36.11334800720215,586625.440347,4208096.015344,0.20836799999999997
3419,36.12211513519287,586625.454132,4208096.0191790005,0.208371
3420,36.12961006164551,586625.4678710001,4208096.023002,0.208378
3421,36.1445209980011,586625.481552,4208096.02697,0.208373
3422,36.15250015258789,586625.495194,4208096.030769,0.20837600000000003
3423,36.16046500205994,586625.5087850001,4208096.03456,0.20837600000000003
3424,36.177729845047,586625.5223140001,4208096.038339,0.208375
3425,36.1856369972229,586625.535809,4208096.042253,0.208377
3426,36.192569971084595,586625.549255,4208096.046,0.20838
3427,36.20073199272156,586625.562649,4208096.049738,0.20838800000000002
3428,36.216717004776,586625.575985,4208096.053471,0.208382
3429,36.22531604766846,586625.5892779999,4208096.057346,0.208392
3430,36.233697175979614,586625.602528,4208096.061046,0.20838800000000002
3431,36.24171185493469,586625.615728,4208096.064730001,0.20838800000000002
3432,36.26292300224304,586625.628879,4208096.068403,0.20839000000000002
